date,provider,account_id,account_name,region,service,resource_id,resource_name,instance_type,environment,business_unit,application,owner,status,cost_usd,cpu_utilization_p95,invocations,attached_to,storage_gb,last_access_days
2026-05-04,AWS,112233445566,prod-media,eu-west-1,Lambda,arn:aws:lambda:eu-west-1:112233445566:function:auth-gateway-fn-04,auth-gateway-fn-04,,staging,Security,auth-gateway,platform-team,active,0.7156,,332543.0,,,
2026-05-04,AWS,112233445566,prod-media,eu-west-1,Lambda,arn:aws:lambda:eu-west-1:112233445566:function:epg-service-fn-07,epg-service-fn-07,,prod,Analytics,epg-service,security-team,active,0.518,,247196.0,,,
2026-05-04,AWS,112233445566,prod-media,eu-west-1,Lambda,arn:aws:lambda:eu-west-1:112233445566:function:subscriber-api-fn-06,subscriber-api-fn-06,,prod,Broadband,subscriber-api,platform-team,active,0.1639,,77975.0,,,
2026-05-04,AWS,223344556677,shared-services,eu-west-1,Lambda,arn:aws:lambda:eu-west-1:223344556677:function:cdn-origin-fn-09,cdn-origin-fn-09,,dev,Security,cdn-origin,security-team,active,0.0,,0.0,,,
2026-05-04,AWS,223344556677,shared-services,eu-west-1,Lambda,arn:aws:lambda:eu-west-1:223344556677:function:epg-service-fn-03,epg-service-fn-03,,dev,Broadband,epg-service,security-team,active,0.9399,,431395.0,,,
2026-05-04,AWS,223344556677,shared-services,eu-west-1,Lambda,arn:aws:lambda:eu-west-1:223344556677:function:subscriber-api-fn-05,subscriber-api-fn-05,,dev,Analytics,subscriber-api,platform-team,active,0.0,,0.0,,,
2026-05-04,AWS,334455667788,analytics,eu-west-1,Lambda,arn:aws:lambda:eu-west-1:334455667788:function:auth-gateway-fn-08,auth-gateway-fn-08,,staging,Platform,auth-gateway,cloudops,active,0.0,,0.0,,,
2026-05-04,AWS,334455667788,analytics,eu-west-1,Lambda,arn:aws:lambda:eu-west-1:334455667788:function:auth-gateway-fn-12,auth-gateway-fn-12,,prod,Streaming,auth-gateway,cloudops,active,0.8815,,401581.0,,,
2026-05-04,AWS,112233445566,prod-media,us-east-1,Lambda,arn:aws:lambda:us-east-1:112233445566:function:auth-gateway-fn-02,auth-gateway-fn-02,,prod,Platform,auth-gateway,media-team,active,0.0,,0.0,,,
2026-05-04,AWS,112233445566,prod-media,us-east-1,Lambda,arn:aws:lambda:us-east-1:112233445566:function:subscriber-api-fn-11,subscriber-api-fn-11,,staging,Broadband,subscriber-api,platform-team,active,0.5967,,285478.0,,,
2026-05-04,AWS,223344556677,shared-services,us-east-1,Lambda,arn:aws:lambda:us-east-1:223344556677:function:billing-etl-fn-10,billing-etl-fn-10,,dev,Streaming,billing-etl,data-eng,active,0.0,,0.0,,,
2026-05-04,AWS,223344556677,shared-services,us-east-1,Lambda,arn:aws:lambda:us-east-1:223344556677:function:vod-transcoder-fn-13,vod-transcoder-fn-13,,test,Platform,vod-transcoder,media-team,active,0.7573,,365935.0,,,
2026-05-04,AWS,334455667788,analytics,us-east-1,Lambda,arn:aws:lambda:us-east-1:334455667788:function:billing-etl-fn-14,billing-etl-fn-14,,prod,Streaming,billing-etl,media-team,active,0.4024,,200872.0,,,
2026-05-04,AWS,334455667788,analytics,us-east-1,Lambda,arn:aws:lambda:us-east-1:334455667788:function:subscriber-api-fn-00,subscriber-api-fn-00,,staging,Broadband,subscriber-api,security-team,active,0.0267,,12688.0,,,
2026-05-04,AWS,112233445566,prod-media,us-west-2,Lambda,arn:aws:lambda:us-west-2:112233445566:function:vod-transcoder-fn-01,vod-transcoder-fn-01,,test,Streaming,vod-transcoder,data-eng,active,0.3861,,184663.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Web/sites/epg-service-func-02,epg-service-func-02,,dev,Analytics,epg-service,security-team,active,0.2701,,126631.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,westeurope,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Web/sites/subscriber-api-func-06,subscriber-api-func-06,,test,Broadband,subscriber-api,media-team,active,0.2035,,102517.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Web/sites/subscriber-api-func-07,subscriber-api-func-07,,test,Platform,subscriber-api,platform-team,active,0.1808,,89338.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,westeurope,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Web/sites/vod-transcoder-func-14,vod-transcoder-func-14,,dev,Platform,vod-transcoder,cloudops,active,0.1784,,93943.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Web/sites/billing-etl-func-00,billing-etl-func-00,,test,Analytics,billing-etl,media-team,active,0.078,,41355.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Web/sites/cdn-origin-func-12,cdn-origin-func-12,,prod,Broadband,cdn-origin,platform-team,active,0.19,,93151.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Web/sites/recommendation-engine-func-03,recommendation-engine-func-03,,dev,Platform,recommendation-engine,data-eng,active,0.3944,,204429.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Web/sites/subscriber-api-func-01,subscriber-api-func-01,,prod,Platform,subscriber-api,security-team,active,0.0,,0.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Web/sites/auth-gateway-func-05,auth-gateway-func-05,,test,Security,auth-gateway,platform-team,active,0.611,,292399.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,westeurope,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Web/sites/billing-etl-func-13,billing-etl-func-13,,dev,Security,billing-etl,media-team,active,0.234,,114689.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,centralindia,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Web/sites/cdn-origin-func-11,cdn-origin-func-11,,prod,Security,cdn-origin,security-team,active,0.3141,,161023.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,westeurope,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Web/sites/epg-service-func-08,epg-service-func-08,,prod,Broadband,epg-service,data-eng,active,0.1715,,89165.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,westeurope,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Web/sites/epg-service-func-09,epg-service-func-09,,staging,Platform,epg-service,data-eng,active,0.0,,0.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Web/sites/epg-service-func-10,epg-service-func-10,,prod,Platform,epg-service,media-team,active,0.0,,0.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Azure Functions,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Web/sites/recommendation-engine-func-04,recommendation-engine-func-04,,test,Streaming,recommendation-engine,platform-team,active,0.6734,,336076.0,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stcdnorigin14,stcdnorigin14,,prod,Analytics,cdn-origin,media-team,available,2.4165,,,,3920.0,13.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stepgservice16,stepgservice16,,dev,Security,epg-service,data-eng,available,1.0491,,,,1711.8,4.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/strecommendati11,strecommendati11,,dev,Analytics,recommendation-engine,cloudops,available,1.1801,,,,1913.0,5.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stsubscriberap05,stsubscriberap05,,test,Streaming,subscriber-api,platform-team,available,2.0925,,,,3414.1,15.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stvodtranscode01,stvodtranscode01,,prod,Streaming,vod-transcoder,media-team,available,2.0127,,,,3307.8,17.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stvodtranscode15,stvodtranscode15,,prod,Security,vod-transcoder,platform-team,available,2.1852,,,,3484.0,16.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Storage/storageAccounts/stvodtranscode18,stvodtranscode18,,prod,Broadband,vod-transcoder,security-team,available,2.2446,,,,3618.7,387.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/stauthgateway09,stauthgateway09,,prod,Streaming,auth-gateway,security-team,available,1.0935,,,,1769.0,19.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/stauthgateway13,stauthgateway13,,dev,Analytics,auth-gateway,cloudops,available,0.8903,,,,1457.2,6.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/stcdnorigin00,stcdnorigin00,,staging,Broadband,cdn-origin,platform-team,available,1.6177,,,,2592.8,16.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/stepgservice19,stepgservice19,,dev,Security,epg-service,security-team,available,0.7048,,,,1132.3,8.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/strecommendati12,strecommendati12,,prod,Security,recommendation-engine,platform-team,available,2.0003,,,,3259.2,6.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Storage/storageAccounts/stsubscriberap08,stsubscriberap08,,prod,Broadband,subscriber-api,cloudops,available,0.6756,,,,1107.4,1.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stauthgateway04,stauthgateway04,,test,Security,auth-gateway,media-team,available,1.6457,,,,2618.6,5.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,centralindia,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stbillingetl03,stbillingetl03,,prod,Analytics,billing-etl,security-team,available,2.252,,,,3682.8,418.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stcdnorigin06,stcdnorigin06,,test,Security,cdn-origin,data-eng,available,0.9587,,,,1542.2,3.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stepgservice07,stepgservice07,,staging,Security,epg-service,data-eng,available,2.2848,,,,3724.9,182.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stepgservice10,stepgservice10,,prod,Streaming,epg-service,data-eng,available,2.4068,,,,3954.7,270.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,eastus,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stepgservice17,stepgservice17,,dev,Streaming,epg-service,security-team,available,1.5946,,,,2565.3,4.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-platform-shared,westeurope,Blob Storage,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-platform-shared/providers/Microsoft.Storage/storageAccounts/stsubscriberap02,stsubscriberap02,,prod,Broadband,subscriber-api,cloudops,available,1.8711,,,,3084.4,378.0
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-11,auth-gateway-vm-11,Standard_D4s_v5,prod,Platform,auth-gateway,platform-team,running,4.5545,24.3,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-19,auth-gateway-vm-19,Standard_D4s_v5,dev,Streaming,auth-gateway,cloudops,running,4.6353,40.1,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-75,auth-gateway-vm-75,Standard_E4s_v5,staging,Broadband,auth-gateway,security-team,running,6.3265,26.1,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-14,billing-etl-vm-14,Standard_D4s_v5,test,Streaming,billing-etl,platform-team,running,4.56,25.0,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-80,billing-etl-vm-80,Standard_D2s_v5,staging,Broadband,billing-etl,cloudops,running,2.3783,54.4,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-97,cdn-origin-vm-97,Standard_D2s_v5,prod,Platform,cdn-origin,media-team,running,2.4543,25.9,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/subscriber-api-vm-77,subscriber-api-vm-77,Standard_D8s_v5,prod,Broadband,subscriber-api,media-team,running,9.0122,50.4,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/subscriber-api-vm-83,subscriber-api-vm-83,Standard_D2s_v5,staging,Platform,subscriber-api,data-eng,running,2.5641,26.9,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-analytics,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-analytics/providers/Microsoft.Compute/virtualMachines/vod-transcoder-vm-30,vod-transcoder-vm-30,Standard_E4s_v5,dev,Analytics,vod-transcoder,security-team,running,6.425,20.6,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/auth-gateway-vm-27,auth-gateway-vm-27,Standard_D2s_v5,prod,Security,auth-gateway,data-eng,running,2.2804,75.8,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-23,billing-etl-vm-23,Standard_B2s,prod,Security,billing-etl,media-team,running,0.9949,37.4,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-31,billing-etl-vm-31,Standard_D8s_v5,prod,Platform,billing-etl,data-eng,running,8.9236,46.2,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-53,billing-etl-vm-53,Standard_D4s_v5,prod,Security,billing-etl,media-team,running,4.5196,26.2,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/billing-etl-vm-74,billing-etl-vm-74,Standard_B2s,prod,Analytics,billing-etl,platform-team,running,1.0067,46.3,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-17,cdn-origin-vm-17,Standard_D2s_v5,staging,Security,cdn-origin,data-eng,running,2.2728,36.8,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-46,cdn-origin-vm-46,Standard_E4s_v5,prod,Platform,cdn-origin,cloudops,running,5.9832,37.4,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/cdn-origin-vm-58,cdn-origin-vm-58,Standard_F8s_v2,dev,Analytics,cdn-origin,cloudops,running,7.8601,25.1,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/epg-service-vm-29,epg-service-vm-29,Standard_D4s_v5,prod,Analytics,epg-service,data-eng,running,4.4491,61.7,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/epg-service-vm-65,epg-service-vm-65,Standard_D4s_v5,staging,Analytics,epg-service,platform-team,running,4.3652,69.5,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,westeurope,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/epg-service-vm-71,epg-service-vm-71,Standard_D8s_v5,staging,Analytics,epg-service,security-team,running,9.5849,42.0,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/epg-service-vm-89,epg-service-vm-89,Standard_D4s_v5,dev,Broadband,epg-service,security-team,running,4.6921,2.2,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/recommendation-engine-vm-65,recommendation-engine-vm-65,Standard_F8s_v2,dev,Broadband,recommendation-engine,platform-team,running,7.5981,24.6,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/subscriber-api-vm-33,subscriber-api-vm-33,Standard_D8s_v5,test,Security,subscriber-api,cloudops,running,9.0318,2.0,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,eastus,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/subscriber-api-vm-39,subscriber-api-vm-39,Standard_D2s_v5,staging,Platform,subscriber-api,media-team,deallocated,0.0,,,,,
2026-05-04,Azure,8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99,rg-media-prod,centralindia,Virtual Machine,/subscriptions/8f2a1c4e-9b13-4d7a-a6c5-2e0f1b7d3a99/resourceGroups/rg-media-prod/providers/Microsoft.Compute/virtualMachines/vod-transcoder-vm-18,vod-transcoder-vm-18,Standard_E4s_v5,prod,Platform,vod-transcoder,security-team,running,5.9793,52.3,,,,
