date,provider,account_id,account_name,region,service,resource_id,resource_name,instance_type,environment,business_unit,application,owner,status,cost_usd,cpu_utilization_p95,invocations,attached_to,storage_gb,last_access_days
2026-04-21,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.694,,,i-01b318fbcbc82d785,1000.0,
2026-04-22,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6635,,,i-01b318fbcbc82d785,1000.0,
2026-04-23,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.7091,,,i-01b318fbcbc82d785,1000.0,
2026-04-24,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6687,,,i-01b318fbcbc82d785,1000.0,
2026-04-25,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6796,,,i-01b318fbcbc82d785,1000.0,
2026-04-26,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6448,,,i-01b318fbcbc82d785,1000.0,
2026-04-27,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6767,,,i-01b318fbcbc82d785,1000.0,
2026-04-28,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.7158,,,i-01b318fbcbc82d785,1000.0,
2026-04-29,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6877,,,i-01b318fbcbc82d785,1000.0,
2026-04-30,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6861,,,i-01b318fbcbc82d785,1000.0,
2026-05-01,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6749,,,i-01b318fbcbc82d785,1000.0,
2026-05-02,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6527,,,i-01b318fbcbc82d785,1000.0,
2026-05-03,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6717,,,i-01b318fbcbc82d785,1000.0,
2026-05-04,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6682,,,i-01b318fbcbc82d785,1000.0,
2026-05-05,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6431,,,i-01b318fbcbc82d785,1000.0,
2026-05-06,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6778,,,i-01b318fbcbc82d785,1000.0,
2026-05-07,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.7009,,,i-01b318fbcbc82d785,1000.0,
2026-05-08,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6557,,,i-01b318fbcbc82d785,1000.0,
2026-05-09,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6877,,,i-01b318fbcbc82d785,1000.0,
2026-05-10,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6956,,,i-01b318fbcbc82d785,1000.0,
2026-05-11,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6955,,,i-01b318fbcbc82d785,1000.0,
2026-05-12,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6767,,,i-01b318fbcbc82d785,1000.0,
2026-05-13,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6537,,,i-01b318fbcbc82d785,1000.0,
2026-05-14,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6768,,,i-01b318fbcbc82d785,1000.0,
2026-05-15,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6517,,,i-01b318fbcbc82d785,1000.0,
2026-05-16,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6821,,,i-01b318fbcbc82d785,1000.0,
2026-05-17,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6429,,,i-01b318fbcbc82d785,1000.0,
2026-05-18,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6693,,,i-01b318fbcbc82d785,1000.0,
2026-05-19,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6375,,,i-01b318fbcbc82d785,1000.0,
2026-05-20,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.7063,,,i-01b318fbcbc82d785,1000.0,
2026-05-21,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.7153,,,i-01b318fbcbc82d785,1000.0,
2026-05-22,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.7018,,,i-01b318fbcbc82d785,1000.0,
2026-05-23,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6991,,,i-01b318fbcbc82d785,1000.0,
2026-05-24,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6754,,,i-01b318fbcbc82d785,1000.0,
2026-05-25,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6811,,,i-01b318fbcbc82d785,1000.0,
2026-05-26,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6469,,,i-01b318fbcbc82d785,1000.0,
2026-05-27,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6862,,,i-01b318fbcbc82d785,1000.0,
2026-05-28,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6612,,,i-01b318fbcbc82d785,1000.0,
2026-05-29,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6583,,,i-01b318fbcbc82d785,1000.0,
2026-05-30,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6493,,,i-01b318fbcbc82d785,1000.0,
2026-05-31,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6316,,,i-01b318fbcbc82d785,1000.0,
2026-06-01,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6546,,,i-01b318fbcbc82d785,1000.0,
2026-06-02,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6672,,,i-01b318fbcbc82d785,1000.0,
2026-06-03,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.7007,,,i-01b318fbcbc82d785,1000.0,
2026-06-04,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6894,,,i-01b318fbcbc82d785,1000.0,
2026-06-05,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6352,,,i-01b318fbcbc82d785,1000.0,
2026-06-06,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6574,,,i-01b318fbcbc82d785,1000.0,
2026-06-07,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6717,,,i-01b318fbcbc82d785,1000.0,
2026-06-08,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6696,,,i-01b318fbcbc82d785,1000.0,
2026-06-09,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6869,,,i-01b318fbcbc82d785,1000.0,
2026-06-10,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6656,,,i-01b318fbcbc82d785,1000.0,
2026-06-11,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6403,,,i-01b318fbcbc82d785,1000.0,
2026-06-12,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.7348,,,i-01b318fbcbc82d785,1000.0,
2026-06-13,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6721,,,i-01b318fbcbc82d785,1000.0,
2026-06-14,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6818,,,i-01b318fbcbc82d785,1000.0,
2026-06-15,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6669,,,i-01b318fbcbc82d785,1000.0,
2026-06-16,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6666,,,i-01b318fbcbc82d785,1000.0,
2026-06-17,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6784,,,i-01b318fbcbc82d785,1000.0,
2026-06-18,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6227,,,i-01b318fbcbc82d785,1000.0,
2026-06-19,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6878,,,i-01b318fbcbc82d785,1000.0,
2026-06-20,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6837,,,i-01b318fbcbc82d785,1000.0,
2026-06-21,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6455,,,i-01b318fbcbc82d785,1000.0,
2026-06-22,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.7037,,,i-01b318fbcbc82d785,1000.0,
2026-06-23,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6865,,,i-01b318fbcbc82d785,1000.0,
2026-06-24,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6944,,,i-01b318fbcbc82d785,1000.0,
2026-06-25,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6943,,,i-01b318fbcbc82d785,1000.0,
2026-06-26,AWS,223344556677,shared-services,us-west-2,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6807,,,i-01b318fbcbc82d785,1000.0,
2026-06-27,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6932,,,i-01b318fbcbc82d785,1000.0,
2026-06-28,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6373,,,i-01b318fbcbc82d785,1000.0,
2026-06-29,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6327,,,i-01b318fbcbc82d785,1000.0,
2026-06-30,AWS,223344556677,shared-services,us-east-1,EBS,vol-0b7b127dd64f913de,cdn-origin-vol-11,,prod,Streaming,cdn-origin,data-eng,in-use,2.6927,,,i-01b318fbcbc82d785,1000.0,
2026-04-02,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6405,,,i-01b318fbcbc82d785,1000.0,
2026-04-03,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.678,,,i-01b318fbcbc82d785,1000.0,
2026-04-04,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6958,,,i-01b318fbcbc82d785,1000.0,
2026-04-05,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6745,,,i-01b318fbcbc82d785,1000.0,
2026-04-06,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6775,,,i-01b318fbcbc82d785,1000.0,
2026-04-07,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6552,,,i-01b318fbcbc82d785,1000.0,
2026-04-08,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6251,,,i-01b318fbcbc82d785,1000.0,
2026-04-09,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6688,,,i-01b318fbcbc82d785,1000.0,
2026-04-10,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6315,,,i-01b318fbcbc82d785,1000.0,
2026-04-11,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6998,,,i-01b318fbcbc82d785,1000.0,
2026-04-12,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6388,,,i-01b318fbcbc82d785,1000.0,
2026-04-13,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6586,,,i-01b318fbcbc82d785,1000.0,
2026-04-14,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6358,,,i-01b318fbcbc82d785,1000.0,
2026-04-15,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6169,,,i-01b318fbcbc82d785,1000.0,
2026-04-16,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6572,,,i-01b318fbcbc82d785,1000.0,
2026-04-17,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6282,,,i-01b318fbcbc82d785,1000.0,
2026-04-18,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6977,,,i-01b318fbcbc82d785,1000.0,
2026-04-19,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6891,,,i-01b318fbcbc82d785,1000.0,
2026-04-20,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6176,,,i-01b318fbcbc82d785,1000.0,
2026-04-21,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6858,,,i-01b318fbcbc82d785,1000.0,
2026-04-22,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.678,,,i-01b318fbcbc82d785,1000.0,
2026-04-23,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.7183,,,i-01b318fbcbc82d785,1000.0,
2026-04-24,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.59,,,i-01b318fbcbc82d785,1000.0,
2026-04-25,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6386,,,i-01b318fbcbc82d785,1000.0,
2026-04-26,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6674,,,i-01b318fbcbc82d785,1000.0,
2026-04-27,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6342,,,i-01b318fbcbc82d785,1000.0,
2026-04-28,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6572,,,i-01b318fbcbc82d785,1000.0,
2026-04-29,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6334,,,i-01b318fbcbc82d785,1000.0,
2026-04-30,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6557,,,i-01b318fbcbc82d785,1000.0,
2026-05-01,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6499,,,i-01b318fbcbc82d785,1000.0,
2026-05-02,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6737,,,i-01b318fbcbc82d785,1000.0,
2026-05-03,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6678,,,i-01b318fbcbc82d785,1000.0,
2026-05-04,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6715,,,i-01b318fbcbc82d785,1000.0,
2026-05-05,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6647,,,i-01b318fbcbc82d785,1000.0,
2026-05-06,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6317,,,i-01b318fbcbc82d785,1000.0,
2026-05-07,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6391,,,i-01b318fbcbc82d785,1000.0,
2026-05-08,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6561,,,i-01b318fbcbc82d785,1000.0,
2026-05-09,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.7217,,,i-01b318fbcbc82d785,1000.0,
2026-05-10,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6555,,,i-01b318fbcbc82d785,1000.0,
2026-05-11,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6693,,,i-01b318fbcbc82d785,1000.0,
2026-05-12,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6953,,,i-01b318fbcbc82d785,1000.0,
2026-05-13,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6584,,,i-01b318fbcbc82d785,1000.0,
2026-05-14,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6884,,,i-01b318fbcbc82d785,1000.0,
2026-05-15,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.715,,,i-01b318fbcbc82d785,1000.0,
2026-05-16,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.663,,,i-01b318fbcbc82d785,1000.0,
2026-05-17,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6653,,,i-01b318fbcbc82d785,1000.0,
2026-05-18,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6706,,,i-01b318fbcbc82d785,1000.0,
2026-05-19,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6441,,,i-01b318fbcbc82d785,1000.0,
2026-05-20,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6722,,,i-01b318fbcbc82d785,1000.0,
2026-05-21,AWS,223344556677,shared-services,us-west-2,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6655,,,i-01b318fbcbc82d785,1000.0,
2026-05-22,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6683,,,i-01b318fbcbc82d785,1000.0,
2026-05-23,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6162,,,i-01b318fbcbc82d785,1000.0,
2026-05-24,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6517,,,i-01b318fbcbc82d785,1000.0,
2026-05-25,AWS,223344556677,shared-services,eu-west-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6743,,,i-01b318fbcbc82d785,1000.0,
2026-05-26,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.6819,,,i-01b318fbcbc82d785,1000.0,
2026-05-27,AWS,223344556677,shared-services,us-east-1,EBS,vol-0c2020b979cd699fc,billing-etl-vol-12,,staging,Streaming,billing-etl,cloudops,in-use,2.7053,,,i-01b318fbcbc82d785,1000.0,
